[2025-12-18 01:24:49,959] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:49,996] [INFO] [real_accelerator.py:222:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2025-12-18 01:24:50,754] [INFO] [comm.py:658:init_distributed] cdb=None
[2025-12-18 01:24:50,754] [INFO] [comm.py:689:init_distributed] Initializing TorchBackend in DeepSpeed with backend nccl
[2025-12-18 01:24:50,921] [INFO] [comm.py:658:init_distributed] cdb=None
Loading model, tokenizer, processor...
Vision encoder is freezed... including:
	visual.patch_embed
	visual.rotary_pos_emb
	visual.blocks
Vision projector is freezed... including:
	visual.merger
LoRA for LLM enabled...
Loading data...
qwen2-vl
qwen2-vl
{'loss': 2.6946, 'grad_norm': 2.7217910289764404, 'learning_rate': 1.388888888888889e-06, 'epoch': 0.0}
{'loss': 0.1216, 'grad_norm': 0.35339170694351196, 'learning_rate': 0.0001176162224534608, 'epoch': 0.92}
{'loss': 0.2313, 'grad_norm': 0.34468573331832886, 'learning_rate': 0.00011754968526436214, 'epoch': 0.92}
{'loss': 0.1244, 'grad_norm': 0.26113346219062805, 'learning_rate': 0.0001174831400578031, 'epoch': 0.92}
{'loss': 0.0909, 'grad_norm': 0.27566543221473694, 'learning_rate': 0.00011741658686418442, 'epoch': 0.92}
{'loss': 0.2727, 'grad_norm': 0.4400278925895691, 'learning_rate': 0.00011735002571391051, 'epoch': 0.92}
{'loss': 0.1506, 'grad_norm': 0.2597523331642151, 'learning_rate': 0.00011728345663738942, 'epoch': 0.92}
{'loss': 0.2137, 'grad_norm': 0.38671964406967163, 'learning_rate': 0.00011721687966503276, 'epoch': 0.92}
{'loss': 0.1581, 'grad_norm': 0.2907913327217102, 'learning_rate': 0.00011715029482725582, 'epoch': 0.92}
{'loss': 0.1951, 'grad_norm': 0.3449190855026245, 'learning_rate': 0.00011708370215447744, 'epoch': 0.92}
{'loss': 0.1835, 'grad_norm': 0.3279836177825928, 'learning_rate': 0.00011701710167712007, 'epoch': 0.92}
{'loss': 0.1904, 'grad_norm': 0.22863246500492096, 'learning_rate': 0.00011695049342560968, 'epoch': 0.92}
{'loss': 0.1862, 'grad_norm': 0.4980415999889374, 'learning_rate': 0.00011688387743037583, 'epoch': 0.93}
{'loss': 0.2982, 'grad_norm': 0.4414072036743164, 'learning_rate': 0.00011681725372185161, 'epoch': 0.93}
{'loss': 0.2008, 'grad_norm': 0.3001396358013153, 'learning_rate': 0.00011675062233047364, 'epoch': 0.93}
{'loss': 0.1597, 'grad_norm': 0.26281264424324036, 'learning_rate': 0.00011668398328668204, 'epoch': 0.93}
{'loss': 0.2696, 'grad_norm': 0.4789113402366638, 'learning_rate': 0.0001166173366209204, 'epoch': 0.93}
{'loss': 0.2222, 'grad_norm': 0.6255785226821899, 'learning_rate': 0.00011655068236363587, 'epoch': 0.93}
{'loss': 0.1892, 'grad_norm': 0.4268118143081665, 'learning_rate': 0.00011648402054527896, 'epoch': 0.93}
{'loss': 0.1411, 'grad_norm': 0.3140197992324829, 'learning_rate': 0.00011641735119630372, 'epoch': 0.93}
{'loss': 0.2118, 'grad_norm': 0.3312404751777649, 'learning_rate': 0.00011635067434716765, 'epoch': 0.93}
{'loss': 0.1508, 'grad_norm': 0.5795624256134033, 'learning_rate': 0.00011628399002833154, 'epoch': 0.93}
{'loss': 0.1677, 'grad_norm': 0.2938035726547241, 'learning_rate': 0.00011621729827025976, 'epoch': 0.93}
{'loss': 0.2005, 'grad_norm': 0.31971585750579834, 'learning_rate': 0.00011615059910342001, 'epoch': 0.93}
{'loss': 0.1894, 'grad_norm': 0.4282956123352051, 'learning_rate': 0.00011608389255828335, 'epoch': 0.93}
{'loss': 0.1293, 'grad_norm': 0.35600462555885315, 'learning_rate': 0.00011601717866532427, 'epoch': 0.93}
{'loss': 0.2247, 'grad_norm': 0.5019229650497437, 'learning_rate': 0.0001159504574550205, 'epoch': 0.93}
{'loss': 0.2447, 'grad_norm': 0.3603062033653259, 'learning_rate': 0.00011588372895785328, 'epoch': 0.93}
{'loss': 0.1109, 'grad_norm': 0.25647684931755066, 'learning_rate': 0.00011581699320430705, 'epoch': 0.93}
{'loss': 0.2009, 'grad_norm': 0.30583980679512024, 'learning_rate': 0.00011575025022486963, 'epoch': 0.93}
{'loss': 0.1417, 'grad_norm': 0.18483135104179382, 'learning_rate': 0.00011568350005003213, 'epoch': 0.93}
{'loss': 0.1599, 'grad_norm': 0.2706630527973175, 'learning_rate': 0.0001156167427102889, 'epoch': 0.93}
{'loss': 0.1943, 'grad_norm': 0.6380876898765564, 'learning_rate': 0.0001155499782361376, 'epoch': 0.93}
{'loss': 0.1503, 'grad_norm': 0.20806953310966492, 'learning_rate': 0.00011548320665807919, 'epoch': 0.93}
{'loss': 0.1612, 'grad_norm': 0.22273768484592438, 'learning_rate': 0.00011541642800661779, 'epoch': 0.93}
{'loss': 0.2425, 'grad_norm': 0.2913552522659302, 'learning_rate': 0.00011534964231226082, 'epoch': 0.93}
{'loss': 0.2077, 'grad_norm': 0.4589610695838928, 'learning_rate': 0.0001152828496055189, 'epoch': 0.94}
{'loss': 0.1906, 'grad_norm': 0.22213709354400635, 'learning_rate': 0.0001152160499169058, 'epoch': 0.94}
{'loss': 0.1517, 'grad_norm': 0.30742642283439636, 'learning_rate': 0.00011514924327693858, 'epoch': 0.94}
{'loss': 0.2095, 'grad_norm': 0.21809372305870056, 'learning_rate': 0.00011508242971613741, 'epoch': 0.94}
{'loss': 0.1086, 'grad_norm': 0.20825783908367157, 'learning_rate': 0.00011501560926502559, 'epoch': 0.94}
{'loss': 0.2042, 'grad_norm': 0.4189326763153076, 'learning_rate': 0.00011494878195412969, 'epoch': 0.94}
{'loss': 0.2526, 'grad_norm': 0.34122735261917114, 'learning_rate': 0.00011488194781397928, 'epoch': 0.94}
{'loss': 0.132, 'grad_norm': 0.2836473882198334, 'learning_rate': 0.0001148151068751071, 'epoch': 0.94}
{'loss': 0.1733, 'grad_norm': 0.5367158055305481, 'learning_rate': 0.00011474825916804903, 'epoch': 0.94}
{'loss': 0.1324, 'grad_norm': 0.38759076595306396, 'learning_rate': 0.00011468140472334401, 'epoch': 0.94}
{'loss': 0.1531, 'grad_norm': 0.19990740716457367, 'learning_rate': 0.00011461454357153407, 'epoch': 0.94}
{'loss': 0.1119, 'grad_norm': 0.3436921536922455, 'learning_rate': 0.00011454767574316425, 'epoch': 0.94}
{'loss': 0.1763, 'grad_norm': 0.2991737425327301, 'learning_rate': 0.00011448080126878273, 'epoch': 0.94}
{'loss': 0.1823, 'grad_norm': 0.25490298867225647, 'learning_rate': 0.00011441392017894066, 'epoch': 0.94}
{'loss': 0.1257, 'grad_norm': 0.1949884295463562, 'learning_rate': 0.00011434703250419223, 'epoch': 0.94}
{'loss': 0.3632, 'grad_norm': 0.5068997144699097, 'learning_rate': 0.00011428013827509467, 'epoch': 0.94}
{'loss': 0.2108, 'grad_norm': 0.32102876901626587, 'learning_rate': 0.00011421323752220816, 'epoch': 0.94}
{'loss': 0.2011, 'grad_norm': 0.29471349716186523, 'learning_rate': 0.00011414633027609585, 'epoch': 0.94}
{'loss': 0.1992, 'grad_norm': 0.2752087116241455, 'learning_rate': 0.00011407941656732393, 'epoch': 0.94}
{'loss': 0.1861, 'grad_norm': 0.5925341248512268, 'learning_rate': 0.00011401249642646148, 'epoch': 0.94}
{'loss': 0.1997, 'grad_norm': 0.36218133568763733, 'learning_rate': 0.00011394556988408051, 'epoch': 0.94}
{'loss': 0.1472, 'grad_norm': 0.27437829971313477, 'learning_rate': 0.00011387863697075604, 'epoch': 0.94}
{'loss': 0.1833, 'grad_norm': 0.48223572969436646, 'learning_rate': 0.00011381169771706588, 'epoch': 0.94}
{'loss': 0.227, 'grad_norm': 0.35501328110694885, 'learning_rate': 0.0001137447521535908, 'epoch': 0.94}
{'loss': 0.1704, 'grad_norm': 0.3404197096824646, 'learning_rate': 0.00011367780031091447, 'epoch': 0.95}
{'loss': 0.1545, 'grad_norm': 0.37821170687675476, 'learning_rate': 0.0001136108422196234, 'epoch': 0.95}
{'loss': 0.3019, 'grad_norm': 0.32594236731529236, 'learning_rate': 0.00011354387791030696, 'epoch': 0.95}
{'loss': 0.2356, 'grad_norm': 0.4469722807407379, 'learning_rate': 0.00011347690741355735, 'epoch': 0.95}
{'loss': 0.1799, 'grad_norm': 0.40377968549728394, 'learning_rate': 0.00011340993075996962, 'epoch': 0.95}
{'loss': 0.1456, 'grad_norm': 0.18888135254383087, 'learning_rate': 0.00011334294798014162, 'epoch': 0.95}
{'loss': 0.1639, 'grad_norm': 0.4012680947780609, 'learning_rate': 0.000113275959104674, 'epoch': 0.95}
{'loss': 0.2845, 'grad_norm': 0.3015766441822052, 'learning_rate': 0.00011320896416417026, 'epoch': 0.95}
{'loss': 0.1545, 'grad_norm': 0.265982449054718, 'learning_rate': 0.00011314196318923649, 'epoch': 0.95}
{'loss': 0.2067, 'grad_norm': 0.44255539774894714, 'learning_rate': 0.00011307495621048172, 'epoch': 0.95}
{'loss': 0.1417, 'grad_norm': 0.35760173201560974, 'learning_rate': 0.00011300794325851762, 'epoch': 0.95}
{'loss': 0.1768, 'grad_norm': 0.41686463356018066, 'learning_rate': 0.00011294092436395867, 'epoch': 0.95}
{'loss': 0.2004, 'grad_norm': 0.3259635269641876, 'learning_rate': 0.000112873899557422, 'epoch': 0.95}
{'loss': 0.1548, 'grad_norm': 0.24367651343345642, 'learning_rate': 0.00011280686886952745, 'epoch': 0.95}
{'loss': 0.2297, 'grad_norm': 0.3469286561012268, 'learning_rate': 0.00011273983233089756, 'epoch': 0.95}
{'loss': 0.0864, 'grad_norm': 0.20562675595283508, 'learning_rate': 0.00011267278997215756, 'epoch': 0.95}
{'loss': 0.1046, 'grad_norm': 0.25720709562301636, 'learning_rate': 0.00011260574182393526, 'epoch': 0.95}
{'loss': 0.1781, 'grad_norm': 0.2747967541217804, 'learning_rate': 0.00011253868791686124, 'epoch': 0.95}
{'loss': 0.1255, 'grad_norm': 0.20291082561016083, 'learning_rate': 0.00011247162828156863, 'epoch': 0.95}
{'loss': 0.1409, 'grad_norm': 0.2359997034072876, 'learning_rate': 0.00011240456294869317, 'epoch': 0.95}
{'loss': 0.2946, 'grad_norm': 0.41707536578178406, 'learning_rate': 0.00011233749194887324, 'epoch': 0.95}
{'loss': 0.1525, 'grad_norm': 0.34174486994743347, 'learning_rate': 0.00011227041531274977, 'epoch': 0.95}
{'loss': 0.1414, 'grad_norm': 0.22144882380962372, 'learning_rate': 0.00011220333307096634, 'epoch': 0.95}
{'loss': 0.152, 'grad_norm': 0.32224225997924805, 'learning_rate': 0.000112136245254169, 'epoch': 0.95}
{'loss': 0.1761, 'grad_norm': 0.3918003737926483, 'learning_rate': 0.00011206915189300635, 'epoch': 0.96}
{'loss': 0.2037, 'grad_norm': 0.4301273822784424, 'learning_rate': 0.00011200205301812963, 'epoch': 0.96}
{'loss': 0.1608, 'grad_norm': 0.32176315784454346, 'learning_rate': 0.00011193494866019249, 'epoch': 0.96}
{'loss': 0.2375, 'grad_norm': 0.3374146819114685, 'learning_rate': 0.00011186783884985113, 'epoch': 0.96}
{'loss': 0.2304, 'grad_norm': 0.4188583791255951, 'learning_rate': 0.00011180072361776424, 'epoch': 0.96}
{'loss': 0.1566, 'grad_norm': 0.438292533159256, 'learning_rate': 0.00011173360299459297, 'epoch': 0.96}
{'loss': 0.1209, 'grad_norm': 0.2589707672595978, 'learning_rate': 0.00011166647701100094, 'epoch': 0.96}
{'loss': 0.3011, 'grad_norm': 0.4743371903896332, 'learning_rate': 0.00011159934569765425, 'epoch': 0.96}
{'loss': 0.2233, 'grad_norm': 0.362559050321579, 'learning_rate': 0.00011153220908522135, 'epoch': 0.96}
{'loss': 0.1524, 'grad_norm': 0.35093778371810913, 'learning_rate': 0.00011146506720437327, 'epoch': 0.96}
{'loss': 0.1199, 'grad_norm': 0.23145775496959686, 'learning_rate': 0.00011139792008578323, 'epoch': 0.96}
{'loss': 0.1536, 'grad_norm': 0.30732083320617676, 'learning_rate': 0.000111330767760127, 'epoch': 0.96}
{'loss': 0.1771, 'grad_norm': 0.38811832666397095, 'learning_rate': 0.0001112636102580827, 'epoch': 0.96}
{'loss': 0.2311, 'grad_norm': 0.3084053099155426, 'learning_rate': 0.00011119644761033078, 'epoch': 0.96}
{'loss': 0.2236, 'grad_norm': 0.4399769902229309, 'learning_rate': 0.0001111292798475541, 'epoch': 0.96}
{'loss': 0.1617, 'grad_norm': 0.3340420424938202, 'learning_rate': 0.0001110621070004378, 'epoch': 0.96}
{'loss': 0.2522, 'grad_norm': 0.40728166699409485, 'learning_rate': 0.00011099492909966933, 'epoch': 0.96}
{'loss': 0.294, 'grad_norm': 0.5448063611984253, 'learning_rate': 0.0001109277461759385, 'epoch': 0.96}
{'loss': 0.1582, 'grad_norm': 0.31266674399375916, 'learning_rate': 0.00011086055825993744, 'epoch': 0.96}
{'loss': 0.2276, 'grad_norm': 0.4077698886394501, 'learning_rate': 0.00011079336538236044, 'epoch': 0.96}
{'loss': 0.1722, 'grad_norm': 0.38532453775405884, 'learning_rate': 0.00011072616757390421, 'epoch': 0.96}
{'loss': 0.218, 'grad_norm': 0.3160954713821411, 'learning_rate': 0.00011065896486526757, 'epoch': 0.96}
{'loss': 0.2116, 'grad_norm': 0.26436811685562134, 'learning_rate': 0.00011059175728715166, 'epoch': 0.96}
{'loss': 0.1372, 'grad_norm': 0.30454257130622864, 'learning_rate': 0.00011052454487025983, 'epoch': 0.96}
{'loss': 0.1325, 'grad_norm': 0.1988687813282013, 'learning_rate': 0.00011045732764529764, 'epoch': 0.97}
{'loss': 0.2549, 'grad_norm': 0.5430323481559753, 'learning_rate': 0.00011039010564297288, 'epoch': 0.97}
{'loss': 0.0998, 'grad_norm': 0.226485475897789, 'learning_rate': 0.00011032287889399544, 'epoch': 0.97}
{'loss': 0.2858, 'grad_norm': 0.3029351234436035, 'learning_rate': 0.00011025564742907741, 'epoch': 0.97}
{'loss': 0.085, 'grad_norm': 0.23467446863651276, 'learning_rate': 0.0001101884112789331, 'epoch': 0.97}
{'loss': 0.1157, 'grad_norm': 0.25146618485450745, 'learning_rate': 0.0001101211704742789, 'epoch': 0.97}
{'loss': 0.1626, 'grad_norm': 0.2526748776435852, 'learning_rate': 0.00011005392504583333, 'epoch': 0.97}
{'loss': 0.1703, 'grad_norm': 0.35110536217689514, 'learning_rate': 0.00010998667502431706, 'epoch': 0.97}
{'loss': 0.079, 'grad_norm': 0.1852462738752365, 'learning_rate': 0.00010991942044045276, 'epoch': 0.97}
{'loss': 0.2328, 'grad_norm': 0.30265873670578003, 'learning_rate': 0.0001098521613249653, 'epoch': 0.97}
{'loss': 0.1844, 'grad_norm': 0.27881768345832825, 'learning_rate': 0.00010978489770858156, 'epoch': 0.97}
{'loss': 0.2375, 'grad_norm': 0.3746396601200104, 'learning_rate': 0.00010971762962203049, 'epoch': 0.97}
{'loss': 0.2145, 'grad_norm': 0.23376861214637756, 'learning_rate': 0.00010965035709604312, 'epoch': 0.97}
{'loss': 0.2046, 'grad_norm': 0.3442143499851227, 'learning_rate': 0.0001095830801613524, 'epoch': 0.97}
{'loss': 0.1483, 'grad_norm': 0.35243165493011475, 'learning_rate': 0.00010951579884869338, 'epoch': 0.97}
{'loss': 0.1267, 'grad_norm': 0.33936259150505066, 'learning_rate': 0.00010944851318880314, 'epoch': 0.97}
{'loss': 0.1954, 'grad_norm': 0.43375909328460693, 'learning_rate': 0.00010938122321242066, 'epoch': 0.97}
{'loss': 0.159, 'grad_norm': 0.3043358027935028, 'learning_rate': 0.00010931392895028692, 'epoch': 0.97}
{'loss': 0.1841, 'grad_norm': 0.33003050088882446, 'learning_rate': 0.00010924663043314491, 'epoch': 0.97}
{'loss': 0.1536, 'grad_norm': 0.3289070725440979, 'learning_rate': 0.00010917932769173949, 'epoch': 0.97}
{'loss': 0.1009, 'grad_norm': 0.1789550632238388, 'learning_rate': 0.0001091120207568175, 'epoch': 0.97}
{'loss': 0.1722, 'grad_norm': 0.2953294813632965, 'learning_rate': 0.00010904470965912765, 'epoch': 0.97}
{'loss': 0.2061, 'grad_norm': 0.2285350114107132, 'learning_rate': 0.00010897739442942065, 'epoch': 0.97}
{'loss': 0.217, 'grad_norm': 0.4457608759403229, 'learning_rate': 0.00010891007509844894, 'epoch': 0.97}
{'loss': 0.1703, 'grad_norm': 0.5765810012817383, 'learning_rate': 0.00010884275169696699, 'epoch': 0.98}
{'loss': 0.144, 'grad_norm': 0.44101884961128235, 'learning_rate': 0.00010877542425573101, 'epoch': 0.98}
{'loss': 0.1361, 'grad_norm': 0.37947291135787964, 'learning_rate': 0.00010870809280549914, 'epoch': 0.98}
{'loss': 0.1788, 'grad_norm': 0.3289972245693207, 'learning_rate': 0.00010864075737703129, 'epoch': 0.98}
{'loss': 0.131, 'grad_norm': 0.2099984884262085, 'learning_rate': 0.00010857341800108925, 'epoch': 0.98}
{'loss': 0.1713, 'grad_norm': 0.33961203694343567, 'learning_rate': 0.00010850607470843656, 'epoch': 0.98}
{'loss': 0.1315, 'grad_norm': 0.35611462593078613, 'learning_rate': 0.00010843872752983857, 'epoch': 0.98}
{'loss': 0.2172, 'grad_norm': 0.3209168016910553, 'learning_rate': 0.00010837137649606242, 'epoch': 0.98}
{'loss': 0.117, 'grad_norm': 0.19531609117984772, 'learning_rate': 0.00010830402163787698, 'epoch': 0.98}
{'loss': 0.1344, 'grad_norm': 0.33356988430023193, 'learning_rate': 0.00010823666298605286, 'epoch': 0.98}
{'loss': 0.2464, 'grad_norm': 0.33972227573394775, 'learning_rate': 0.00010816930057136248, 'epoch': 0.98}
{'loss': 0.1374, 'grad_norm': 0.4418865740299225, 'learning_rate': 0.00010810193442457985, 'epoch': 0.98}
{'loss': 0.1939, 'grad_norm': 0.24859291315078735, 'learning_rate': 0.00010803456457648082, 'epoch': 0.98}
{'loss': 0.264, 'grad_norm': 0.4222061038017273, 'learning_rate': 0.00010796719105784285, 'epoch': 0.98}
{'loss': 0.1732, 'grad_norm': 0.5341765880584717, 'learning_rate': 0.0001078998138994451, 'epoch': 0.98}
{'loss': 0.1904, 'grad_norm': 0.31792381405830383, 'learning_rate': 0.00010783243313206839, 'epoch': 0.98}
{'loss': 0.1995, 'grad_norm': 0.3807138502597809, 'learning_rate': 0.00010776504878649518, 'epoch': 0.98}
{'loss': 0.1363, 'grad_norm': 0.2676629424095154, 'learning_rate': 0.00010769766089350954, 'epoch': 0.98}
{'loss': 0.1266, 'grad_norm': 0.3113540709018707, 'learning_rate': 0.00010763026948389727, 'epoch': 0.98}
{'loss': 0.2122, 'grad_norm': 0.5707963705062866, 'learning_rate': 0.00010756287458844569, 'epoch': 0.98}
{'loss': 0.1589, 'grad_norm': 0.2797946631908417, 'learning_rate': 0.00010749547623794365, 'epoch': 0.98}
{'loss': 0.14, 'grad_norm': 0.2391468584537506, 'learning_rate': 0.0001074280744631817, 'epoch': 0.98}
{'loss': 0.1291, 'grad_norm': 0.15951868891716003, 'learning_rate': 0.00010736066929495191, 'epoch': 0.98}
{'loss': 0.2181, 'grad_norm': 0.3702108860015869, 'learning_rate': 0.0001072932607640479, 'epoch': 0.98}
{'loss': 0.2295, 'grad_norm': 0.33789902925491333, 'learning_rate': 0.00010722584890126481, 'epoch': 0.99}
{'loss': 0.2169, 'grad_norm': 0.44356557726860046, 'learning_rate': 0.00010715843373739932, 'epoch': 0.99}
{'loss': 0.1491, 'grad_norm': 0.3451145887374878, 'learning_rate': 0.00010709101530324959, 'epoch': 0.99}
{'loss': 0.2905, 'grad_norm': 0.5239397883415222, 'learning_rate': 0.0001070235936296153, 'epoch': 0.99}
{'loss': 0.1414, 'grad_norm': 0.23636917769908905, 'learning_rate': 0.00010695616874729764, 'epoch': 0.99}
{'loss': 0.1838, 'grad_norm': 0.3736999034881592, 'learning_rate': 0.00010688874068709918, 'epoch': 0.99}
{'loss': 0.1104, 'grad_norm': 0.24932989478111267, 'learning_rate': 0.00010682130947982405, 'epoch': 0.99}
{'loss': 0.1734, 'grad_norm': 0.5437506437301636, 'learning_rate': 0.00010675387515627773, 'epoch': 0.99}
{'loss': 0.2033, 'grad_norm': 0.3698783218860626, 'learning_rate': 0.00010668643774726716, 'epoch': 0.99}
{'loss': 0.187, 'grad_norm': 0.4521259665489197, 'learning_rate': 0.00010661899728360067, 'epoch': 0.99}
{'loss': 0.1371, 'grad_norm': 0.26481205224990845, 'learning_rate': 0.00010655155379608804, 'epoch': 0.99}
{'loss': 0.1267, 'grad_norm': 0.3147629201412201, 'learning_rate': 0.0001064841073155404, 'epoch': 0.99}
{'loss': 0.1433, 'grad_norm': 0.29741206765174866, 'learning_rate': 0.00010641665787277015, 'epoch': 0.99}
{'loss': 0.1849, 'grad_norm': 0.1835700422525406, 'learning_rate': 0.0001063492054985912, 'epoch': 0.99}
{'loss': 0.1639, 'grad_norm': 0.20912975072860718, 'learning_rate': 0.00010628175022381872, 'epoch': 0.99}
{'loss': 0.1352, 'grad_norm': 0.28500425815582275, 'learning_rate': 0.00010621429207926923, 'epoch': 0.99}
{'loss': 0.1122, 'grad_norm': 0.22429947555065155, 'learning_rate': 0.00010614683109576054, 'epoch': 0.99}
{'loss': 0.1926, 'grad_norm': 0.41992881894111633, 'learning_rate': 0.00010607936730411174, 'epoch': 0.99}
{'loss': 0.149, 'grad_norm': 0.40092870593070984, 'learning_rate': 0.00010601190073514326, 'epoch': 0.99}
{'loss': 0.1505, 'grad_norm': 0.3148622512817383, 'learning_rate': 0.00010594443141967673, 'epoch': 0.99}
{'loss': 0.132, 'grad_norm': 0.24672186374664307, 'learning_rate': 0.00010587695938853513, 'epoch': 0.99}
{'loss': 0.1056, 'grad_norm': 0.2424556016921997, 'learning_rate': 0.0001058094846725426, 'epoch': 0.99}
{'loss': 0.1574, 'grad_norm': 0.23908746242523193, 'learning_rate': 0.00010574200730252448, 'epoch': 0.99}
{'loss': 0.1429, 'grad_norm': 0.29193270206451416, 'learning_rate': 0.00010567452730930743, 'epoch': 0.99}
{'loss': 0.1403, 'grad_norm': 0.41036897897720337, 'learning_rate': 0.00010560704472371919, 'epoch': 1.0}
{'loss': 0.1712, 'grad_norm': 0.3809059262275696, 'learning_rate': 0.00010553955957658878, 'epoch': 1.0}
{'loss': 0.1719, 'grad_norm': 0.4909188449382782, 'learning_rate': 0.00010547207189874639, 'epoch': 1.0}
{'loss': 0.1541, 'grad_norm': 0.3819983899593353, 'learning_rate': 0.00010540458172102328, 'epoch': 1.0}
{'loss': 0.1695, 'grad_norm': 0.35212358832359314, 'learning_rate': 0.0001053370890742519, 'epoch': 1.0}
{'loss': 0.0837, 'grad_norm': 0.3176736831665039, 'learning_rate': 0.00010526959398926581, 'epoch': 1.0}
{'loss': 0.1264, 'grad_norm': 0.21131592988967896, 'learning_rate': 0.00010520209649689979, 'epoch': 1.0}
{'loss': 0.1662, 'grad_norm': 0.24342474341392517, 'learning_rate': 0.00010513459662798954, 'epoch': 1.0}
{'loss': 0.1702, 'grad_norm': 0.3314383029937744, 'learning_rate': 0.00010506709441337203, 'epoch': 1.0}
{'loss': 0.0845, 'grad_norm': 0.24162670969963074, 'learning_rate': 0.00010499958988388513, 'epoch': 1.0}
{'loss': 0.154, 'grad_norm': 0.36673736572265625, 'learning_rate': 0.00010493208307036788, 'epoch': 1.0}
{'loss': 0.1695, 'grad_norm': 0.2815456688404083, 'learning_rate': 0.00010486457400366035, 'epoch': 1.0}
{'loss': 0.0802, 'grad_norm': 0.14951388537883759, 'learning_rate': 0.00010479706271460356, 'epoch': 1.0}
{'loss': 0.1198, 'grad_norm': 0.3028832674026489, 'learning_rate': 0.0001047295492340397, 'epoch': 1.0}
{'loss': 0.1681, 'grad_norm': 0.320648193359375, 'learning_rate': 0.00010466203359281177, 'epoch': 1.0}
{'loss': 0.2103, 'grad_norm': 0.39359909296035767, 'learning_rate': 0.00010459451582176392, 'epoch': 1.0}
{'loss': 0.1144, 'grad_norm': 0.26455098390579224, 'learning_rate': 0.00010452699595174119, 'epoch': 1.0}
{'loss': 0.1687, 'grad_norm': 0.349854439496994, 'learning_rate': 0.0001044594740135896, 'epoch': 1.0}
{'loss': 0.2308, 'grad_norm': 0.35963577032089233, 'learning_rate': 0.00010439195003815608, 'epoch': 1.0}
{'loss': 0.1218, 'grad_norm': 0.31465548276901245, 'learning_rate': 0.00010432442405628858, 'epoch': 1.0}
